day,day-num,daytype,daytype-num,timebucket,nbarrivals
Sat,6,Weekend,0,11.5,20
Sat,6,Weekend,0,12.0,11
Sat,6,Weekend,0,12.5,19
Sat,6,Weekend,0,13.0,17
Sat,6,Weekend,0,13.5,6
Sat,6,Weekend,0,14.0,7
Sat,6,Weekend,0,14.5,9
Sat,6,Weekend,0,15.0,4
Sat,6,Weekend,0,15.5,7
Sat,6,Weekend,0,16.0,4
Sat,6,Weekend,0,16.5,7
Sat,6,Weekend,0,17.0,5
Sat,6,Weekend,0,17.5,4
Sat,6,Weekend,0,18.0,4
Sat,6,Weekend,0,18.5,4
Sat,6,Weekend,0,19.0,3
Sat,6,Weekend,0,19.5,5
Sat,6,Weekend,0,20.0,1
Sat,6,Weekend,0,20.5,0
Sat,6,Weekend,0,21.0,0
Sat,6,Weekend,0,21.5,0
Sat,6,Weekend,0,22.0,0
Sat,6,Weekend,0,22.5,0
Sat,6,Weekend,0,23.0,0
Sat,6,Weekend,0,23.5,0
Mon,1,Workday,1,0.0,0
Mon,1,Workday,1,0.5,0
Mon,1,Workday,1,1.0,0
Mon,1,Workday,1,1.5,0
Mon,1,Workday,1,2.0,0
Mon,1,Workday,1,2.5,0
Mon,1,Workday,1,3.0,0
Mon,1,Workday,1,3.5,0
Mon,1,Workday,1,4.0,0
Mon,1,Workday,1,4.5,0
Mon,1,Workday,1,5.0,0
Mon,1,Workday,1,5.5,0
Mon,1,Workday,1,6.0,0
Mon,1,Workday,1,6.5,0
Mon,1,Workday,1,7.0,0
Mon,1,Workday,1,7.5,3
Mon,1,Workday,1,8.0,6
Mon,1,Workday,1,8.5,7
Mon,1,Workday,1,9.0,4
Mon,1,Workday,1,9.5,7
Mon,1,Workday,1,10.0,11
Mon,1,Workday,1,10.5,7
Mon,1,Workday,1,11.0,6
Mon,1,Workday,1,11.5,8
Mon,1,Workday,1,12.0,10
Mon,1,Workday,1,12.5,15
Mon,1,Workday,1,13.0,8
Mon,1,Workday,1,13.5,7
Mon,1,Workday,1,14.0,11
Mon,1,Workday,1,14.5,6
Mon,1,Workday,1,15.0,6
Mon,1,Workday,1,15.5,5
Mon,1,Workday,1,16.0,7
Mon,1,Workday,1,16.5,5
Mon,1,Workday,1,17.0,2
Mon,1,Workday,1,17.5,6
Mon,1,Workday,1,18.0,2
Mon,1,Workday,1,18.5,0
Mon,1,Workday,1,19.0,4
Mon,1,Workday,1,19.5,3
Mon,1,Workday,1,20.0,2
Mon,1,Workday,1,20.5,0
Mon,1,Workday,1,21.0,0
Mon,1,Workday,1,21.5,0
Mon,1,Workday,1,22.0,0
Mon,1,Workday,1,22.5,0
Mon,1,Workday,1,23.0,0
Mon,1,Workday,1,23.5,0
Tue,2,Workday,1,0.0,0
Tue,2,Workday,1,0.5,0
Tue,2,Workday,1,1.0,0
Tue,2,Workday,1,1.5,0
Tue,2,Workday,1,2.0,0
Tue,2,Workday,1,2.5,0
Tue,2,Workday,1,3.0,0
Tue,2,Workday,1,3.5,0
Tue,2,Workday,1,4.0,0
Tue,2,Workday,1,4.5,0
Tue,2,Workday,1,5.0,0
Tue,2,Workday,1,5.5,0
Tue,2,Workday,1,6.0,0
Tue,2,Workday,1,6.5,0
Tue,2,Workday,1,7.0,0
Tue,2,Workday,1,7.5,4
Tue,2,Workday,1,8.0,10
Tue,2,Workday,1,8.5,7
Tue,2,Workday,1,9.0,7
Tue,2,Workday,1,9.5,15
Tue,2,Workday,1,10.0,10
Tue,2,Workday,1,10.5,9
Tue,2,Workday,1,11.0,10
Tue,2,Workday,1,11.5,16
Tue,2,Workday,1,12.0,4
Tue,2,Workday,1,12.5,9
Tue,2,Workday,1,13.0,12
Tue,2,Workday,1,13.5,9
Tue,2,Workday,1,14.0,11
Tue,2,Workday,1,14.5,7
Tue,2,Workday,1,15.0,15
Tue,2,Workday,1,15.5,8
Tue,2,Workday,1,16.0,6
Tue,2,Workday,1,16.5,10
Tue,2,Workday,1,17.0,8
Tue,2,Workday,1,17.5,6
Tue,2,Workday,1,18.0,7
Tue,2,Workday,1,18.5,7
Tue,2,Workday,1,19.0,10
Tue,2,Workday,1,19.5,1
Tue,2,Workday,1,20.0,1
Tue,2,Workday,1,20.5,0
Tue,2,Workday,1,21.0,0
Tue,2,Workday,1,21.5,0
Tue,2,Workday,1,22.0,0
Tue,2,Workday,1,22.5,0
Tue,2,Workday,1,23.0,0
Tue,2,Workday,1,23.5,0
Wed,3,Workday,1,0.0,0
Wed,3,Workday,1,0.5,0
Wed,3,Workday,1,1.0,0
Wed,3,Workday,1,1.5,0
Wed,3,Workday,1,2.0,0
Wed,3,Workday,1,2.5,0
Wed,3,Workday,1,3.0,0
Wed,3,Workday,1,3.5,0
Wed,3,Workday,1,4.0,0
Wed,3,Workday,1,4.5,0
Wed,3,Workday,1,5.0,0
Wed,3,Workday,1,5.5,0
Wed,3,Workday,1,6.0,0
Wed,3,Workday,1,6.5,0
Wed,3,Workday,1,7.0,0
Wed,3,Workday,1,7.5,6
Wed,3,Workday,1,8.0,13
Wed,3,Workday,1,8.5,10
Wed,3,Workday,1,9.0,11
Wed,3,Workday,1,9.5,11
Wed,3,Workday,1,10.0,9
Wed,3,Workday,1,10.5,12
Wed,3,Workday,1,11.0,14
Wed,3,Workday,1,11.5,16
Wed,3,Workday,1,12.0,12
Wed,3,Workday,1,12.5,10
Wed,3,Workday,1,13.0,10
Wed,3,Workday,1,13.5,12
Wed,3,Workday,1,14.0,13
Wed,3,Workday,1,14.5,6
Wed,3,Workday,1,15.0,10
Wed,3,Workday,1,15.5,9
Wed,3,Workday,1,16.0,4
Wed,3,Workday,1,16.5,4
Wed,3,Workday,1,17.0,6
Wed,3,Workday,1,17.5,9
Wed,3,Workday,1,18.0,10
Wed,3,Workday,1,18.5,6
Wed,3,Workday,1,19.0,6
Wed,3,Workday,1,19.5,1
Wed,3,Workday,1,20.0,10
Wed,3,Workday,1,20.5,0
Wed,3,Workday,1,21.0,0
Wed,3,Workday,1,21.5,0
Wed,3,Workday,1,22.0,0
Wed,3,Workday,1,22.5,0
Wed,3,Workday,1,23.0,0
Wed,3,Workday,1,23.5,0
Thu,4,Workday,1,0.0,0
Thu,4,Workday,1,0.5,0
Thu,4,Workday,1,1.0,0
Thu,4,Workday,1,1.5,0
Thu,4,Workday,1,2.0,0
Thu,4,Workday,1,2.5,0
Thu,4,Workday,1,3.0,0
Thu,4,Workday,1,3.5,0
Thu,4,Workday,1,4.0,0
Thu,4,Workday,1,4.5,0
Thu,4,Workday,1,5.0,0
Thu,4,Workday,1,5.5,0
Thu,4,Workday,1,6.0,0
Thu,4,Workday,1,6.5,0
Thu,4,Workday,1,7.0,0
Thu,4,Workday,1,7.5,6
Thu,4,Workday,1,8.0,8
Thu,4,Workday,1,8.5,14
Thu,4,Workday,1,9.0,6
Thu,4,Workday,1,9.5,8
Thu,4,Workday,1,10.0,5
Thu,4,Workday,1,10.5,9
Thu,4,Workday,1,11.0,6
Thu,4,Workday,1,11.5,10
Thu,4,Workday,1,12.0,13
Thu,4,Workday,1,12.5,12
Thu,4,Workday,1,13.0,4
Thu,4,Workday,1,13.5,10
Thu,4,Workday,1,14.0,4
Thu,4,Workday,1,14.5,8
Thu,4,Workday,1,15.0,11
Thu,4,Workday,1,15.5,8
Thu,4,Workday,1,16.0,11
Thu,4,Workday,1,16.5,10
Thu,4,Workday,1,17.0,7
Thu,4,Workday,1,17.5,12
Thu,4,Workday,1,18.0,9
Thu,4,Workday,1,18.5,7
Thu,4,Workday,1,19.0,5
Thu,4,Workday,1,19.5,9
Thu,4,Workday,1,20.0,2
Thu,4,Workday,1,20.5,0
Thu,4,Workday,1,21.0,0
Thu,4,Workday,1,21.5,0
Thu,4,Workday,1,22.0,0
Thu,4,Workday,1,22.5,0
Thu,4,Workday,1,23.0,0
Thu,4,Workday,1,23.5,0
Fri,5,Workday,1,0.0,0
Fri,5,Workday,1,0.5,0
Fri,5,Workday,1,1.0,0
Fri,5,Workday,1,1.5,0
Fri,5,Workday,1,2.0,0
Fri,5,Workday,1,2.5,0
Fri,5,Workday,1,3.0,0
Fri,5,Workday,1,3.5,0
Fri,5,Workday,1,4.0,0
Fri,5,Workday,1,4.5,0
Fri,5,Workday,1,5.0,0
Fri,5,Workday,1,5.5,0
Fri,5,Workday,1,6.0,0
Fri,5,Workday,1,6.5,0
Fri,5,Workday,1,7.0,0
Fri,5,Workday,1,7.5,5
Fri,5,Workday,1,8.0,7
Fri,5,Workday,1,8.5,9
Fri,5,Workday,1,9.0,9
Fri,5,Workday,1,9.5,8
Fri,5,Workday,1,10.0,8
Fri,5,Workday,1,10.5,11
Fri,5,Workday,1,11.0,5
Fri,5,Workday,1,11.5,17
Fri,5,Workday,1,12.0,12
Fri,5,Workday,1,12.5,15
Fri,5,Workday,1,13.0,7
Fri,5,Workday,1,13.5,19
Fri,5,Workday,1,14.0,8
Fri,5,Workday,1,14.5,6
Fri,5,Workday,1,15.0,7
Fri,5,Workday,1,15.5,5
Fri,5,Workday,1,16.0,9
Fri,5,Workday,1,16.5,5
Fri,5,Workday,1,17.0,13
Fri,5,Workday,1,17.5,5
Fri,5,Workday,1,18.0,9
Fri,5,Workday,1,18.5,9
Fri,5,Workday,1,19.0,3
Fri,5,Workday,1,19.5,6
Fri,5,Workday,1,20.0,6
Fri,5,Workday,1,20.5,0
Fri,5,Workday,1,21.0,0
Fri,5,Workday,1,21.5,0
Fri,5,Workday,1,22.0,0
Fri,5,Workday,1,22.5,0
Fri,5,Workday,1,23.0,0
Fri,5,Workday,1,23.5,0
Sat,6,Weekend,0,0.0,0
Sat,6,Weekend,0,0.5,0
Sat,6,Weekend,0,1.0,0
Sat,6,Weekend,0,1.5,0
Sat,6,Weekend,0,2.0,0
Sat,6,Weekend,0,2.5,0
Sat,6,Weekend,0,3.0,0
Sat,6,Weekend,0,3.5,0
Sat,6,Weekend,0,4.0,0
Sat,6,Weekend,0,4.5,0
Sat,6,Weekend,0,5.0,0
Sat,6,Weekend,0,5.5,0
Sat,6,Weekend,0,6.0,0
Sat,6,Weekend,0,6.5,0
Sat,6,Weekend,0,7.0,0
Sat,6,Weekend,0,7.5,0
Sat,6,Weekend,0,8.0,0
Sat,6,Weekend,0,8.5,0
Sat,6,Weekend,0,9.0,0
Sat,6,Weekend,0,9.5,0
Sat,6,Weekend,0,10.0,0
Sat,6,Weekend,0,10.5,2
Sat,6,Weekend,0,11.0,7
Sat,6,Weekend,0,11.5,8
Sat,6,Weekend,0,12.0,16
Sat,6,Weekend,0,12.5,10
Sat,6,Weekend,0,13.0,2
Sat,6,Weekend,0,13.5,4
Sat,6,Weekend,0,14.0,7
Sat,6,Weekend,0,14.5,4
Sat,6,Weekend,0,15.0,4
Sat,6,Weekend,0,15.5,6
Sat,6,Weekend,0,16.0,4
Sat,6,Weekend,0,16.5,2
Sat,6,Weekend,0,17.0,2
Sat,6,Weekend,0,17.5,5
Sat,6,Weekend,0,18.0,4
Sat,6,Weekend,0,18.5,3
Sat,6,Weekend,0,19.0,1
Sat,6,Weekend,0,19.5,1
Sat,6,Weekend,0,20.0,0
Sat,6,Weekend,0,20.5,0
Sat,6,Weekend,0,21.0,0
Sat,6,Weekend,0,21.5,0
Sat,6,Weekend,0,22.0,0
Sat,6,Weekend,0,22.5,0
Sat,6,Weekend,0,23.0,0
Sat,6,Weekend,0,23.5,0
Sun,0,Weekend,0,0.0,0
Sun,0,Weekend,0,0.5,0
Sun,0,Weekend,0,1.0,0
Sun,0,Weekend,0,1.5,0
Sun,0,Weekend,0,2.0,0
Sun,0,Weekend,0,2.5,0
Sun,0,Weekend,0,3.0,0
Sun,0,Weekend,0,3.5,0
Sun,0,Weekend,0,4.0,0
Sun,0,Weekend,0,4.5,0
Sun,0,Weekend,0,5.0,0
Sun,0,Weekend,0,5.5,0
Sun,0,Weekend,0,6.0,0
Sun,0,Weekend,0,6.5,0
Sun,0,Weekend,0,7.0,0
Sun,0,Weekend,0,7.5,0
Sun,0,Weekend,0,8.0,0
Sun,0,Weekend,0,8.5,0
Sun,0,Weekend,0,9.0,0
Sun,0,Weekend,0,9.5,0
Sun,0,Weekend,0,10.0,0
Sun,0,Weekend,0,10.5,0
Sun,0,Weekend,0,11.0,4
Sun,0,Weekend,0,11.5,23
Sun,0,Weekend,0,12.0,10
Sun,0,Weekend,0,12.5,7
Sun,0,Weekend,0,13.0,6
Sun,0,Weekend,0,13.5,10
Sun,0,Weekend,0,14.0,5
Sun,0,Weekend,0,14.5,3
Sun,0,Weekend,0,15.0,4
Sun,0,Weekend,0,15.5,3
Sun,0,Weekend,0,16.0,4
Sun,0,Weekend,0,16.5,3
Sun,0,Weekend,0,17.0,2
Sun,0,Weekend,0,17.5,5
Sun,0,Weekend,0,18.0,1
Sun,0,Weekend,0,18.5,2
Sun,0,Weekend,0,19.0,3
Sun,0,Weekend,0,19.5,4
Sun,0,Weekend,0,20.0,0
Sun,0,Weekend,0,20.5,0
Sun,0,Weekend,0,21.0,0
Sun,0,Weekend,0,21.5,0
Sun,0,Weekend,0,22.0,0
Sun,0,Weekend,0,22.5,0
Sun,0,Weekend,0,23.0,0
Sun,0,Weekend,0,23.5,0
Mon,1,Workday,1,0.0,0
Mon,1,Workday,1,0.5,0
Mon,1,Workday,1,1.0,0
Mon,1,Workday,1,1.5,0
Mon,1,Workday,1,2.0,0
Mon,1,Workday,1,2.5,0
Mon,1,Workday,1,3.0,0
Mon,1,Workday,1,3.5,0
Mon,1,Workday,1,4.0,0
Mon,1,Workday,1,4.5,0
Mon,1,Workday,1,5.0,0
Mon,1,Workday,1,5.5,0
Mon,1,Workday,1,6.0,0
Mon,1,Workday,1,6.5,0
Mon,1,Workday,1,7.0,0
Mon,1,Workday,1,7.5,1
Mon,1,Workday,1,8.0,9
Mon,1,Workday,1,8.5,11
Mon,1,Workday,1,9.0,8
Mon,1,Workday,1,9.5,4
Mon,1,Workday,1,10.0,13
Mon,1,Workday,1,10.5,9
Mon,1,Workday,1,11.0,11
Mon,1,Workday,1,11.5,5
Mon,1,Workday,1,12.0,7
Mon,1,Workday,1,12.5,5
Mon,1,Workday,1,13.0,6
Mon,1,Workday,1,13.5,7
Mon,1,Workday,1,14.0,3
Mon,1,Workday,1,14.5,10
Mon,1,Workday,1,15.0,5
Mon,1,Workday,1,15.5,6
Mon,1,Workday,1,16.0,7
Mon,1,Workday,1,16.5,5
Mon,1,Workday,1,17.0,5
Mon,1,Workday,1,17.5,6
Mon,1,Workday,1,18.0,5
Mon,1,Workday,1,18.5,5
Mon,1,Workday,1,19.0,10
Mon,1,Workday,1,19.5,2
Mon,1,Workday,1,20.0,0
Mon,1,Workday,1,20.5,0
Mon,1,Workday,1,21.0,0
Mon,1,Workday,1,21.5,0
Mon,1,Workday,1,22.0,0
Mon,1,Workday,1,22.5,0
Mon,1,Workday,1,23.0,0
Mon,1,Workday,1,23.5,0
Tue,2,Workday,1,0.0,0
Tue,2,Workday,1,0.5,0
Tue,2,Workday,1,1.0,0
Tue,2,Workday,1,1.5,0
Tue,2,Workday,1,2.0,0
Tue,2,Workday,1,2.5,0
Tue,2,Workday,1,3.0,0
Tue,2,Workday,1,3.5,0
Tue,2,Workday,1,4.0,0
Tue,2,Workday,1,4.5,0
Tue,2,Workday,1,5.0,0
Tue,2,Workday,1,5.5,0
Tue,2,Workday,1,6.0,0
Tue,2,Workday,1,6.5,0
Tue,2,Workday,1,7.0,0
Tue,2,Workday,1,7.5,3
Tue,2,Workday,1,8.0,2
Tue,2,Workday,1,8.5,10
Tue,2,Workday,1,9.0,9
Tue,2,Workday,1,9.5,5
Tue,2,Workday,1,10.0,2
Tue,2,Workday,1,10.5,5
Tue,2,Workday,1,11.0,6
Tue,2,Workday,1,11.5,5
Tue,2,Workday,1,12.0,2
Tue,2,Workday,1,12.5,8
Tue,2,Workday,1,13.0,7
Tue,2,Workday,1,13.5,4
Tue,2,Workday,1,14.0,4
Tue,2,Workday,1,14.5,3
Tue,2,Workday,1,15.0,1
Tue,2,Workday,1,15.5,5
Tue,2,Workday,1,16.0,6
Tue,2,Workday,1,16.5,2
Tue,2,Workday,1,17.0,7
Tue,2,Workday,1,17.5,6
Tue,2,Workday,1,18.0,3
Tue,2,Workday,1,18.5,6
Tue,2,Workday,1,19.0,3
Tue,2,Workday,1,19.5,4
Tue,2,Workday,1,20.0,2
Tue,2,Workday,1,20.5,3
Tue,2,Workday,1,21.0,0
Tue,2,Workday,1,21.5,0
Tue,2,Workday,1,22.0,0
Tue,2,Workday,1,22.5,0
Tue,2,Workday,1,23.0,0
Tue,2,Workday,1,23.5,0
Wed,3,Workday,1,0.0,0
Wed,3,Workday,1,0.5,0
Wed,3,Workday,1,1.0,0
Wed,3,Workday,1,1.5,0
Wed,3,Workday,1,2.0,0
Wed,3,Workday,1,2.5,0
Wed,3,Workday,1,3.0,0
Wed,3,Workday,1,3.5,0
Wed,3,Workday,1,4.0,0
Wed,3,Workday,1,4.5,0
Wed,3,Workday,1,5.0,0
Wed,3,Workday,1,5.5,0
Wed,3,Workday,1,6.0,0
Wed,3,Workday,1,6.5,0
Wed,3,Workday,1,7.0,0
Wed,3,Workday,1,7.5,0
Wed,3,Workday,1,8.0,6
Wed,3,Workday,1,8.5,6
Wed,3,Workday,1,9.0,10
Wed,3,Workday,1,9.5,15
Wed,3,Workday,1,10.0,9
Wed,3,Workday,1,10.5,9
Wed,3,Workday,1,11.0,4
Wed,3,Workday,1,11.5,4
Wed,3,Workday,1,12.0,4
Wed,3,Workday,1,12.5,4
Wed,3,Workday,1,13.0,4
Wed,3,Workday,1,13.5,3
Wed,3,Workday,1,14.0,5
Wed,3,Workday,1,14.5,8
Wed,3,Workday,1,15.0,2
Wed,3,Workday,1,15.5,5
Wed,3,Workday,1,16.0,5
Wed,3,Workday,1,16.5,6
Wed,3,Workday,1,17.0,8
Wed,3,Workday,1,17.5,8
Wed,3,Workday,1,18.0,8
Wed,3,Workday,1,18.5,3
Wed,3,Workday,1,19.0,4
Wed,3,Workday,1,19.5,3
Wed,3,Workday,1,20.0,6
Wed,3,Workday,1,20.5,1
Wed,3,Workday,1,21.0,0
Wed,3,Workday,1,21.5,0
Wed,3,Workday,1,22.0,0
Wed,3,Workday,1,22.5,0
Wed,3,Workday,1,23.0,0
Wed,3,Workday,1,23.5,0
Thu,4,Workday,1,0.0,0
Thu,4,Workday,1,0.5,0
Thu,4,Workday,1,1.0,0
Thu,4,Workday,1,1.5,0
Thu,4,Workday,1,2.0,0
Thu,4,Workday,1,2.5,0
Thu,4,Workday,1,3.0,0
Thu,4,Workday,1,3.5,0
Thu,4,Workday,1,4.0,0
Thu,4,Workday,1,4.5,0
Thu,4,Workday,1,5.0,0
Thu,4,Workday,1,5.5,0
Thu,4,Workday,1,6.0,0
Thu,4,Workday,1,6.5,0
Thu,4,Workday,1,7.0,0
Thu,4,Workday,1,7.5,2
Thu,4,Workday,1,8.0,4
Thu,4,Workday,1,8.5,10
Thu,4,Workday,1,9.0,7
Thu,4,Workday,1,9.5,2
Thu,4,Workday,1,10.0,6
Thu,4,Workday,1,10.5,14
Thu,4,Workday,1,11.0,5
Thu,4,Workday,1,11.5,4
Thu,4,Workday,1,12.0,8
Thu,4,Workday,1,12.5,7
Thu,4,Workday,1,13.0,5
Thu,4,Workday,1,13.5,8
Thu,4,Workday,1,14.0,4
Thu,4,Workday,1,14.5,3
Thu,4,Workday,1,15.0,6
Thu,4,Workday,1,15.5,3
Thu,4,Workday,1,16.0,6
Thu,4,Workday,1,16.5,9
Thu,4,Workday,1,17.0,8
Thu,4,Workday,1,17.5,6
Thu,4,Workday,1,18.0,6
Thu,4,Workday,1,18.5,11
Thu,4,Workday,1,19.0,7
Thu,4,Workday,1,19.5,7
Thu,4,Workday,1,20.0,1
Thu,4,Workday,1,20.5,2
Thu,4,Workday,1,21.0,0
Thu,4,Workday,1,21.5,0
Thu,4,Workday,1,22.0,0
Thu,4,Workday,1,22.5,0
Thu,4,Workday,1,23.0,0
Thu,4,Workday,1,23.5,0
Fri,5,Workday,1,0.0,0
Fri,5,Workday,1,0.5,0
Fri,5,Workday,1,1.0,0
Fri,5,Workday,1,1.5,0
Fri,5,Workday,1,2.0,0
Fri,5,Workday,1,2.5,0
Fri,5,Workday,1,3.0,0
Fri,5,Workday,1,3.5,0
Fri,5,Workday,1,4.0,0
Fri,5,Workday,1,4.5,0
Fri,5,Workday,1,5.0,0
Fri,5,Workday,1,5.5,0
Fri,5,Workday,1,6.0,0
Fri,5,Workday,1,6.5,0
Fri,5,Workday,1,7.0,0
Fri,5,Workday,1,7.5,4
Fri,5,Workday,1,8.0,10
Fri,5,Workday,1,8.5,12
Fri,5,Workday,1,9.0,8
Fri,5,Workday,1,9.5,6
Fri,5,Workday,1,10.0,7
Fri,5,Workday,1,10.5,8
Fri,5,Workday,1,11.0,12
Fri,5,Workday,1,11.5,5
Fri,5,Workday,1,12.0,4
Fri,5,Workday,1,12.5,4
Fri,5,Workday,1,13.0,9
Fri,5,Workday,1,13.5,5
Fri,5,Workday,1,14.0,2
Fri,5,Workday,1,14.5,9
Fri,5,Workday,1,15.0,9
Fri,5,Workday,1,15.5,3
Fri,5,Workday,1,16.0,4
Fri,5,Workday,1,16.5,5
Fri,5,Workday,1,17.0,7
Fri,5,Workday,1,17.5,11
Fri,5,Workday,1,18.0,10
Fri,5,Workday,1,18.5,4
Fri,5,Workday,1,19.0,3
Fri,5,Workday,1,19.5,8
Fri,5,Workday,1,20.0,2
Fri,5,Workday,1,20.5,1
Fri,5,Workday,1,21.0,0
Fri,5,Workday,1,21.5,0
Fri,5,Workday,1,22.0,0
Fri,5,Workday,1,22.5,0
Fri,5,Workday,1,23.0,0
Fri,5,Workday,1,23.5,0
Sat,6,Weekend,0,0.0,0
Sat,6,Weekend,0,0.5,0
Sat,6,Weekend,0,1.0,0
Sat,6,Weekend,0,1.5,0
Sat,6,Weekend,0,2.0,0
Sat,6,Weekend,0,2.5,0
Sat,6,Weekend,0,3.0,0
Sat,6,Weekend,0,3.5,0
Sat,6,Weekend,0,4.0,0
Sat,6,Weekend,0,4.5,0
Sat,6,Weekend,0,5.0,0
Sat,6,Weekend,0,5.5,0
Sat,6,Weekend,0,6.0,0
Sat,6,Weekend,0,6.5,0
Sat,6,Weekend,0,7.0,0
Sat,6,Weekend,0,7.5,0
Sat,6,Weekend,0,8.0,0
Sat,6,Weekend,0,8.5,0
Sat,6,Weekend,0,9.0,0
Sat,6,Weekend,0,9.5,0
Sat,6,Weekend,0,10.0,0
Sat,6,Weekend,0,10.5,0
Sat,6,Weekend,0,11.0,5
Sat,6,Weekend,0,11.5,13
Sat,6,Weekend,0,12.0,13
Sat,6,Weekend,0,12.5,4
Sat,6,Weekend,0,13.0,9
Sat,6,Weekend,0,13.5,8
Sat,6,Weekend,0,14.0,6
Sat,6,Weekend,0,14.5,7
Sat,6,Weekend,0,15.0,5
Sat,6,Weekend,0,15.5,5
Sat,6,Weekend,0,16.0,5
Sat,6,Weekend,0,16.5,3
Sat,6,Weekend,0,17.0,5
Sat,6,Weekend,0,17.5,3
Sat,6,Weekend,0,18.0,5
Sat,6,Weekend,0,18.5,2
Sat,6,Weekend,0,19.0,3
Sat,6,Weekend,0,19.5,1
Sat,6,Weekend,0,20.0,3
Sat,6,Weekend,0,20.5,0
Sat,6,Weekend,0,21.0,0
Sat,6,Weekend,0,21.5,0
Sat,6,Weekend,0,22.0,0
Sat,6,Weekend,0,22.5,0
Sat,6,Weekend,0,23.0,0
Sat,6,Weekend,0,23.5,0
Sun,0,Weekend,0,0.0,0
Sun,0,Weekend,0,0.5,0
Sun,0,Weekend,0,1.0,0
Sun,0,Weekend,0,1.5,0
Sun,0,Weekend,0,2.0,0
Sun,0,Weekend,0,2.5,0
Sun,0,Weekend,0,3.0,0
Sun,0,Weekend,0,3.5,0
Sun,0,Weekend,0,4.0,0
Sun,0,Weekend,0,4.5,0
Sun,0,Weekend,0,5.0,0
Sun,0,Weekend,0,5.5,0
Sun,0,Weekend,0,6.0,0
Sun,0,Weekend,0,6.5,0
Sun,0,Weekend,0,7.0,0
Sun,0,Weekend,0,7.5,0
Sun,0,Weekend,0,8.0,0
Sun,0,Weekend,0,8.5,0
Sun,0,Weekend,0,9.0,0
Sun,0,Weekend,0,9.5,0
Sun,0,Weekend,0,10.0,0
Sun,0,Weekend,0,10.5,0
Sun,0,Weekend,0,11.0,5
Sun,0,Weekend,0,11.5,9
Sun,0,Weekend,0,12.0,3
Sun,0,Weekend,0,12.5,5
Sun,0,Weekend,0,13.0,2
Sun,0,Weekend,0,13.5,2
Sun,0,Weekend,0,14.0,7
Sun,0,Weekend,0,14.5,1
Sun,0,Weekend,0,15.0,2
Sun,0,Weekend,0,15.5,2
Sun,0,Weekend,0,16.0,5
Sun,0,Weekend,0,16.5,3
Sun,0,Weekend,0,17.0,5
Sun,0,Weekend,0,17.5,4
Sun,0,Weekend,0,18.0,6
Sun,0,Weekend,0,18.5,2
Sun,0,Weekend,0,19.0,8
Sun,0,Weekend,0,19.5,0
Sun,0,Weekend,0,20.0,0
Sun,0,Weekend,0,20.5,0
Sun,0,Weekend,0,21.0,0
Sun,0,Weekend,0,21.5,0
Sun,0,Weekend,0,22.0,0
Sun,0,Weekend,0,22.5,0
Sun,0,Weekend,0,23.0,0
Sun,0,Weekend,0,23.5,0
Mon,1,Workday,1,0.0,0
Mon,1,Workday,1,0.5,0
Mon,1,Workday,1,1.0,0
Mon,1,Workday,1,1.5,0
Mon,1,Workday,1,2.0,0
Mon,1,Workday,1,2.5,0
Mon,1,Workday,1,3.0,0
Mon,1,Workday,1,3.5,0
Mon,1,Workday,1,4.0,0
Mon,1,Workday,1,4.5,0
Mon,1,Workday,1,5.0,0
Mon,1,Workday,1,5.5,0
Mon,1,Workday,1,6.0,0
Mon,1,Workday,1,6.5,0
Mon,1,Workday,1,7.0,0
Mon,1,Workday,1,7.5,3
Mon,1,Workday,1,8.0,9
Mon,1,Workday,1,8.5,7
Mon,1,Workday,1,9.0,7
Mon,1,Workday,1,9.5,15
Mon,1,Workday,1,10.0,11
Mon,1,Workday,1,10.5,12
Mon,1,Workday,1,11.0,7
Mon,1,Workday,1,11.5,5
Mon,1,Workday,1,12.0,5
Mon,1,Workday,1,12.5,5
Mon,1,Workday,1,13.0,9
Mon,1,Workday,1,13.5,6
Mon,1,Workday,1,14.0,12
Mon,1,Workday,1,14.5,6
Mon,1,Workday,1,15.0,9
Mon,1,Workday,1,15.5,4
Mon,1,Workday,1,16.0,10
Mon,1,Workday,1,16.5,4
Mon,1,Workday,1,17.0,2
Mon,1,Workday,1,17.5,4
Mon,1,Workday,1,18.0,8
Mon,1,Workday,1,18.5,10
Mon,1,Workday,1,19.0,9
Mon,1,Workday,1,19.5,3
Mon,1,Workday,1,20.0,4
Mon,1,Workday,1,20.5,1
Mon,1,Workday,1,21.0,0
Mon,1,Workday,1,21.5,0
Mon,1,Workday,1,22.0,0
Mon,1,Workday,1,22.5,0
Mon,1,Workday,1,23.0,0
Mon,1,Workday,1,23.5,0
Tue,2,Workday,1,0.0,0
Tue,2,Workday,1,0.5,0
Tue,2,Workday,1,1.0,0
Tue,2,Workday,1,1.5,0
Tue,2,Workday,1,2.0,0
Tue,2,Workday,1,2.5,0
Tue,2,Workday,1,3.0,0
Tue,2,Workday,1,3.5,0
Tue,2,Workday,1,4.0,0
Tue,2,Workday,1,4.5,0
Tue,2,Workday,1,5.0,0
Tue,2,Workday,1,5.5,0
Tue,2,Workday,1,6.0,0
Tue,2,Workday,1,6.5,0
Tue,2,Workday,1,7.0,0
Tue,2,Workday,1,7.5,0
Tue,2,Workday,1,8.0,8
Tue,2,Workday,1,8.5,10
Tue,2,Workday,1,9.0,10
